YDH,Load
1512515,601.113
1512516,593.934
1512517,600.148
1512518,596.654
1512519,600.129
1512520,608.664
1512521,619.237
1512522,628.515
1512523,636.701
1512600,668.376
1512601,618.048
1512602,556.487
1512603,506.435
1512604,477.157
1512605,462.987
1512606,452.249
1512607,451.14
1512608,464.775
1512609,507.935
1512610,587.611
1512611,624.536
1512612,608.799
1512613,597.51
1512614,597.49
1512615,594.989
1512616,589.517
1512617,594.047
1512618,593.448
1512619,595.54
1512620,604.78
1512621,616.437
1512622,631.629
1512623,639.252
1512700,673.178
1512701,633.005
1512702,564.595
1512703,510.866
1512704,479.603
1512705,459.34
1512706,452.643
1512707,452.712
1512708,465.677
1512709,510.321
1512710,589.956
1512711,630.463
1512712,616.674
1512713,607.515
1512714,610.512
1512715,609.538
1512716,602.986
1512717,609.758
1512718,611.463
1512719,614.997
1512720,623.451
1512721,636.691
1512722,646.845
1512723,653.11
1512800,684.124
1512801,645.061
1512802,573.715
1512803,517.024
1512804,486.231
1512805,468.297
1512806,458.345
1512807,455.53
1512808,467.725
1512809,508.488
1512810,583.902
1512811,622.799
1512812,620.676
1512813,619.458
1512814,622.46
1512815,632.826
1512816,624.485
1512817,630.752
1512818,632.059
1512819,632.478
1512820,644.194
1512821,650.275
1512822,653.464
1512823,653.189
1512900,676.554
1512901,643.395
1512902,584.318
1512903,526.908
1512904,490.273
1512905,471.325
1512906,458.936
1512907,454.22
1512908,461.272
1512909,474.479
1512910,500.992
1512911,540.944
1512912,564.379
1512913,568.062
1512914,566.71
1512915,566.028
1512916,565.273
1512917,562.673
1512918,564.597
1512919,574.563
1512920,591.684
1512921,606.103
1512922,616.8
1512923,616.995
1513000,650.238
1513001,625.052
1513002,575.331
1513003,528.637
1513004,499.38
1513005,473.051
1513006,464.296
1513007,456.725
1513008,458.695
1513009,465.972
1513010,485.087
1513011,532.044
1513012,564.662
1513013,579.931
1513014,580.939
1513015,580.842
1513016,581.371
1513017,577.604
1513018,576.787
1513019,586.415
1513020,609.569
1513021,628.162
1513022,637.332
1513023,639.229
1513100,658.676
1513101,609.103
1513102,547.338
1513103,500.322
1513104,472.466
1513105,457.167
1513106,449.512
1513107,448.75
1513108,461.409
1513109,505.1
1513110,586.26
1513111,637.94
1513112,647.545
1513113,647.226
1513114,647.97
1513115,642.777
1513116,641.722
1513117,641.302
1513118,646.72
1513119,642.261
1513120,658.126
1513121,661.75
1513122,664.53
1513123,663.995
1513200,672.396
1513201,617.735
1513202,552.338
1513203,502.332
1513204,475.68
1513205,460.251
1513206,453.76
1513207,451.036
1513208,474.688
1513209,514.344
1513210,595.139
1513211,650.845
1513212,667.794
1513213,671.634
1513214,660.472
1513215,643.047
1513216,643.776
1513217,634.485
1513218,637.6
1513219,631.76
1513220,620.712
1513221,628.796
1513222,636.923
1513223,642.307
1513300,648.433
1513301,608.796
1513302,542.844
1513303,493.568
1513304,463.474
1513305,449.129
1513306,442.119
1513307,442.068
1513308,454.427
1513309,497.953
1513310,575.982
1513311,628.3
1513312,628.859
1513313,622.742
1513314,620.153
1513315,604.523
1513316,588.186
1513317,586.136
1513318,572.115
1513319,553.619
1513320,570.112
1513321,583.636
1513322,599.175
1513323,611.106
1513400,643.275
1513401,605.955
1513402,541.464
1513403,492.419
1513404,459.928
1513405,446.489
1513406,438.217
1513407,439.374
1513408,452.572
1513409,496.437
1513410,572.58
1513411,608.631
1513412,592.699
1513413,574.873
1513414,565.246
1513415,559.279
1513416,548.717
1513417,550.782
1513418,542.808
1513419,544.369
1513420,561.79
1513421,580.653
1513422,598.47
1513423,608.763
1513500,643.022
1513501,612.983
1513502,553.393
1513503,500.77
1513504,473.398
1513505,458.078
1513506,449.399
1513507,450.015
1513508,463.486
1513509,504.413
1513510,576.143
1513511,619.23
1513512,612.657
1513513,606.915
1513514,604.185
1513515,599.296
1513516,587.594
1513517,591.346
1513518,574.16
1513519,564.071
1513520,582.682
1513521,600.168
1513522,615.23
1513523,612.35
1513600,622.072
1513601,596.915
1513602,545.165
1513603,496.556
1513604,465.389
1513605,446.906
1513606,437.07
1513607,432.439
1513608,437.731
1513609,457.123
1513610,491.134
1513611,537.363
1513612,578.07
1513613,586.265
1513614,575.244
1513615,556.313
1513616,546.761
1513617,537.85
1513618,538.48
1513619,556.179
1513620,573.951
1513621,599.675
1513622,618.818
1513623,612.045
1513700,617.853
1513701,598.073
1513702,553.896
1513703,511.691
1513704,479.05
1513705,459.837
1513706,448.592
1513707,445.957
1513708,447.045
1513709,454.883
1513710,474.798
1513711,512.925
1513712,546.779
1513713,556.92
1513714,554.847
1513715,549.007
1513716,540.836
1513717,531.24
1513718,529.101
1513719,540.17
1513720,566.231
1513721,607.779
1513722,638.121
1513723,643.629
1513800,652.334
1513801,622.298
1513802,559.388
1513803,509.93
1513804,480.376
1513805,462.506
1513806,454.196
1513807,454.037
1513808,469.903
1513809,510.06
1513810,586.218
1513811,632.686
1513812,636.656
1513813,636.062
1513814,636.571
1513815,638.264
1513816,636.631
1513817,644.382
1513818,642.907
1513819,646.623
1513820,667.561
1513821,692.029
1513822,710.692
1513823,709.749
1513900,712.426
1513901,678.022
1513902,609.247
1513903,552.919
1513904,519.346
1513905,498.722
1513906,486.078
1513907,477.647
1513908,487.338
1513909,526.525
1513910,605.232
1513911,658.838
1513912,668.74
1513913,672.174
1513914,672.796
1513915,668.341
1513916,661.389
1513917,662.231
1513918,670.309
1513919,667.482
1513920,682.566
1513921,698.854
1513922,711.223
1513923,698.485
1514000,696.242
1514001,660.588
1514002,592.306
1514003,535.674
1514004,496.395
1514005,479.309
1514006,469.435
1514007,464.944
1514008,474.335
1514009,517.896
1514010,597.824
1514011,647.412
1514012,647.562
1514013,640.794
1514014,638.941
1514015,633.344
1514016,623.296
1514017,631.961
1514018,618.254
1514019,607.142
1514020,606.759
1514021,620.663
1514022,643.463
1514023,645.884
1514100,657.571
1514101,633.074
1514102,571.905
1514103,517.976
1514104,487.02
1514105,471.634
1514106,465.904
1514107,463.954
1514108,476.689
1514109,519.649
1514110,600.263
1514111,652.045
1514112,645.636
1514113,620.173
1514114,601.806
1514115,593.573
1514116,586.054
1514117,581.879
1514118,576.579
1514119,579.192
1514120,594.898
1514121,629.771
1514122,647.935
1514123,651.672
1514200,664.179
1514201,635.085
1514202,572.067
1514203,517.827
1514204,482.806
1514205,465.092
1514206,457.241
1514207,457.299
1514208,469.295
1514209,509.545
1514210,584.283
1514211,636.021
1514212,633.57
1514213,629.565
1514214,626.645
1514215,614.903
1514216,596.71
1514217,590.12
1514218,583.336
1514219,582.114
1514220,587.914
1514221,608.859
1514222,626.163
1514223,627.059
1514300,636.369
1514301,611.756
1514302,562.89
1514303,509.135
1514304,479.029
1514305,461.13
1514306,452.183
1514307,448.437
1514308,456.589
1514309,470.661
1514310,497.95
1514311,528.771
1514312,547.965
1514313,548.253
1514314,529.383
1514315,513.572
1514316,503.925
1514317,491.014
1514318,482.784
1514319,488.487
1514320,512.46
1514321,549.791
1514322,589.804
1514323,588.905
1514400,602.395
1514401,586.589
1514402,535.651
1514403,492.209
1514404,466.598
1514405,447.387
1514406,437.19
1514407,435.721
1514408,439.003
1514409,449.237
1514410,467.864
1514411,495.594
1514412,522.78
1514413,544.741
1514414,542.812
1514415,538.334
1514416,518.31
1514417,509.418
1514418,514.638
1514419,527.939
1514420,541.809
1514421,569.794
1514422,591.765
1514423,593.325
1514500,601.179
1514501,588.901
1514502,541.731
1514503,494.038
1514504,462.774
1514505,445.05
1514506,437.844
1514507,433.301
1514508,436.017
1514509,450.559
1514510,479.589
1514511,518.998
1514512,561.087
1514513,593.393
1514514,603.467
1514515,601.646
1514516,599.457
1514517,586.209
1514518,585.579
1514519,584.359
1514520,600.073
1514521,632.634
1514522,655.681
1514523,654.786
1514600,655.119
1514601,617.861
1514602,556.576
1514603,512.312
1514604,484.584
1514605,471.625
1514606,466.549
1514607,468.344
1514608,484.581
1514609,529.668
1514610,620.009
1514611,682.503
1514612,687.782
1514613,691.735
1514614,704.094
1514615,706.154
1514616,705.385
1514617,709.461
1514618,710.933
1514619,716.775
1514620,724.17
1514621,740.846
1514622,753.676
1514623,747.482
1514700,754.567
1514701,726.136
1514702,653.947
1514703,594.401
1514704,554.827
1514705,539.369
1514706,527.982
1514707,524.244
1514708,538.598
1514709,580.056
1514710,659.25
1514711,711.41
1514712,727.289
1514713,735.02
1514714,744.963
1514715,755.644
1514716,763.305
1514717,778.008
1514718,783.159
1514719,789.636
1514720,784.063
1514721,778.929
1514722,781.433
1514723,759.493
1514800,747.618
1514801,723.312
1514802,661.888
1514803,600.957
1514804,559.535
1514805,538.931
1514806,527.084
1514807,528.416
1514808,537.203
1514809,577.28
1514810,658.067
1514811,712.98
1514812,730.451
1514813,735.965
1514814,741.58
1514815,747.321
1514816,736.971
1514817,738.847
1514818,719.956
1514819,709.515
1514820,714.037
1514821,717.724
1514822,721.554
1514823,709.524
1514900,704.897
1514901,678.38
1514902,611.237
1514903,555.531
1514904,522.744
1514905,505.135
1514906,488.686
1514907,483.52
1514908,494.213
1514909,532.699
1514910,611.257
1514911,657.748
1514912,657.238
1514913,655.683
1514914,656.444
1514915,658.192
1514916,656.163
1514917,662.67
1514918,661.621
1514919,663.017
1514920,686.11
1514921,699.523
1514922,699.83
1514923,689.807
1515000,690.933
1515001,675.632
1515002,621.388
1515003,563.838
1515004,525.832
1515005,504.586
1515006,491.863
1515007,488.704
1515008,490.465
1515009,505.502
1515010,540.958
1515011,582.309
1515012,614.416
1515013,628.438
1515014,629.37
1515015,628.204
1515016,635.685
1515017,638.608
1515018,645.796
1515019,664.507
1515020,696.025
1515021,716.268
1515022,728.278
1515023,713.876
1515100,709.422
1515101,678.209
1515102,625.182
1515103,576.962
1515104,542.05
1515105,520.683
1515106,502.829
1515107,487.537
1515108,480.733
1515109,484.588
1515110,500.942
1515111,538.372
1515112,576.055
1515113,603.07
1515114,611.945
1515115,612.273
1515116,609.801
1515117,601.89
1515118,589.842
1515119,592.869
1515120,608.061
1515121,637.027
1515122,649.189
1515123,634.55
1515200,625.309
1515201,588.021
1515202,535.358
1515203,489.879
1515204,464.26
1515205,450.662
1515206,446.148
1515207,448.678
1515208,462.168
1515209,512.144
1515210,596.735
1515211,656.979
1515212,670.839
1515213,674.98
1515214,678.773
1515215,677.823
1515216,667.653
1515217,668.532
1515218,660.404
1515219,653.742
1515220,663.404
1515221,687.904
1515222,699.384
1515223,685.888
1515300,673.393
1515301,634.689
1515302,575.075
1515303,524.99
1515304,492.07
1515305,477.341
1515306,468.847
1515307,470.733
1515308,485.347
1515309,528.286
1515310,607.381
1515311,662.216
1515312,667.432
1515313,663.533
1515314,664.102
1515315,660.421
1515316,646.491
1515317,644.141
1515318,634.877
1515319,638.137
1515320,644.751
1515321,665.153
1515322,674.993
1515323,669.683
1515400,667.714
1515401,639.55
1515402,577.188
1515403,526.008
1515404,494.306
1515405,480.313
1515406,471.31
1515407,470.727
1515408,486.989
1515409,526.033
1515410,605.92
1515411,646.283
1515412,638.019
1515413,617.345
1515414,608.942
1515415,599.957
1515416,585.729
1515417,586.153
1515418,580.399
1515419,580.949
1515420,593.644
1515421,616.258
1515422,641.617
1515423,647.671
1515500,655.866
1515501,639.733
1515502,578.225
1515503,521.86
1515504,487.165
1515505,470.349
1515506,462.211
1515507,464.11
1515508,476.982
1515509,515.997
1515510,594.882
1515511,641.818
1515512,638.585
1515513,630.814
1515514,623.284
1515515,620.924
1515516,613.874
1515517,616.597
1515518,612.505
1515519,619.27
1515520,631.874
1515521,657.068
1515522,674.846
1515523,673.471
1515600,680.558
1515601,661.902
1515602,599.891
1515603,541.603
1515604,506.874
1515605,487.488
1515606,475.866
1515607,472.677
1515608,487.32
1515609,526.455
1515610,601.932
1515611,655.723
1515612,662.66
1515613,666.983
1515614,661.391
1515615,665.382
1515616,654.601
1515617,650.506
1515618,635.225
1515619,627.931
1515620,633.993
1515621,654.488
1515622,661.181
1515623,659.021
1515700,661.155
1515701,639.341
1515702,589.11
1515703,536.261
1515704,502.571
1515705,486.672
1515706,469.242
1515707,462.663
1515708,462.158
1515709,474.01
1515710,500.829
1515711,537.482
1515712,560.436
1515713,562.221
1515714,540.376
1515715,521.87
1515716,511.063
1515717,499.662
1515718,493.549
1515719,498.515
1515720,520.779
1515721,557.911
1515722,581.486
1515723,582.472
1515800,589.151
1515801,583.116
1515802,538.563
1515803,494.996
1515804,461.43
1515805,445.164
1515806,434.919
1515807,431.296
1515808,433.848
1515809,441.551
1515810,461.515
1515811,487.365
1515812,511.437
1515813,521.448
1515814,524.909
1515815,521.815
1515816,519.165
1515817,510.137
1515818,509.182
1515819,516.135
1515820,536.002
1515821,578.676
1515822,609.496
1515823,615.971
1515900,624.381
1515901,601.63
1515902,549.432
1515903,502.553
1515904,475.668
1515905,461.5
1515906,454.483
1515907,455.522
1515908,468.193
1515909,513.162
1515910,594.844
1515911,645.064
1515912,665.947
1515913,674.417
1515914,675.406
1515915,676.551
1515916,671.071
1515917,667.887
1515918,672.371
1515919,669.786
1515920,674.569
1515921,692.645
1515922,705.43
1515923,690.799
1516000,685.594
1516001,646.767
1516002,587.48
1516003,537.533
1516004,506.031
1516005,490.457
1516006,481.688
1516007,481.38
1516008,494.595
1516009,540.891
1516010,620.996
1516011,678.778
1516012,697.398
1516013,703.838
1516014,712.668
1516015,701.869
1516016,683.768
1516017,679.521
1516018,676.921
1516019,694.946
1516020,714.921
1516021,720.136
1516022,712.325
1516023,700.072
1516100,692.948
1516101,658.21
1516102,602.138
1516103,546.976
1516104,511.81
1516105,494.837
1516106,483.284
1516107,482.904
1516108,494.774
1516109,536.195
1516110,611.786
1516111,656.957
1516112,658.583
1516113,655.129
1516114,658.909
1516115,664.239
1516116,664.012
1516117,669.924
1516118,668.041
1516119,679.836
1516120,690.364
1516121,698.614
1516122,712.575
1516123,706.764
1516200,711.973
1516201,685.597
1516202,622.548
1516203,571.177
1516204,539.184
1516205,521.646
1516206,506.842
1516207,505.48
1516208,519.092
1516209,559.403
1516210,635.834
1516211,684.739
1516212,683.749
1516213,678.526
1516214,680.553
1516215,683.03
1516216,676.494
1516217,688.28
1516218,684.34
1516219,687.858
1516220,699.537
1516221,709.209
1516222,715.345
1516223,706.867
1516300,711.323
1516301,695.725
1516302,634.291
1516303,574.402
1516304,534.322
1516305,516.759
1516306,504.36
1516307,497.679
1516308,507.274
1516309,544.716
1516310,616.865
1516311,669.952
1516312,680.241
1516313,680.356
1516314,689.88
1516315,697.099
1516316,689.601
1516317,707.048
1516318,700.376
1516319,696.265
1516320,693.119
1516321,694.506
1516322,696.247
1516323,685.908
1516400,677.731
1516401,653.625
1516402,603.892
1516403,548.559
1516404,517.05
1516405,493.776
1516406,484.388
1516407,477.769
1516408,480.885
1516409,494.084
1516410,522.904
1516411,563.166
1516412,589.99
1516413,595.547
1516414,590.858
1516415,586.475
1516416,584.117
1516417,584.472
1516418,583.737
1516419,595.085
1516420,614.461
1516421,641.638
1516422,658.684
1516423,652.871
1516500,651.015
1516501,643.307
1516502,596.951
1516503,547.017
1516504,505.36
1516505,482.864
1516506,470.374
1516507,463.074
1516508,463.581
1516509,468.192
1516510,482.735
1516511,510.478
1516512,541.286
1516513,550.852
1516514,554.833
1516515,552.036
1516516,555.543
1516517,552.38
1516518,553.058
1516519,571.246
1516520,592.222
1516521,631.807
1516522,652.828
1516523,652.98
1516600,658.614
1516601,635.038
1516602,582.171
1516603,536.078
1516604,506.984
1516605,489.355
1516606,482.672
1516607,481.006
1516608,496.179
1516609,536.323
1516610,605.309
1516611,667.534
1516612,691.644
1516613,703.966
1516614,713.018
1516615,710.728
1516616,705.643
1516617,702.286
1516618,691.565
1516619,687.981
1516620,690.15
1516621,701.797
1516622,704.761
1516623,688.83
1516700,678.929
1516701,649.484
1516702,590.482
1516703,542.303
1516704,511.491
1516705,493.666
1516706,485.849
1516707,484.492
1516708,498.082
1516709,537.056
1516710,607.425
1516711,660.259
1516712,683.131
1516713,698.738
1516714,708.631
1516715,716.289
1516716,714.755
1516717,720.075
1516718,709.95
1516719,693.415
1516720,687.878
1516721,707.048
1516722,720.318
1516723,708.153
1516800,699.992
1516801,675.034
1516802,620.695
1516803,565.181
1516804,527.049
1516805,505.708
1516806,492.442
1516807,486.208
1516808,494.062
1516809,523.393
1516810,584.898
1516811,627.974
1516812,630.238
1516813,622.723
1516814,621.368
1516815,619.188
1516816,613.965
1516817,619.738
1516818,615.858
1516819,621.183
1516820,631.332
1516821,659.487
1516822,671.526
1516823,667.475
1516900,668.315
1516901,654.483
1516902,594.126
1516903,540.857
1516904,505.464
1516905,485.376
1516906,475.775
1516907,473.842
1516908,486.76
1516909,522.36
1516910,585.756
1516911,642.689
1516912,661.028
1516913,657.825
1516914,664.099
1516915,661.719
1516916,663.24
1516917,672.34
1516918,680.993
1516919,688.163
1516920,690.919
1516921,703.939
1516922,710.058
1516923,701.79
1517000,698.538
1517001,682.533
1517002,626.625
1517003,572.111
1517004,537.728
1517005,509.515
1517006,493.991
1517007,492.766
1517008,509.397
1517009,545.873
1517010,605.295
1517011,653.793
1517012,670.036
1517013,662.23
1517014,656.893
1517015,648.17
1517016,636.682
1517017,630.81
1517018,619.28
