YDH,PowerDen
1530106,0
1530107,0
1530108,0
1530109,0
1530110,0
1530111,0
1530112,0.001193223
1530113,0.171484
1530114,0.316795
1530115,0.4384406
1530116,0.46971
1530117,0.481525
1530118,0.455515
1530119,0.35683
1530120,0.243525
1530121,0.08218437
1530122,0
1530123,0
1530200,0
1530201,0
1530202,0
1530203,0
1530204,0
1530205,0
1530206,0
1530207,0
1530208,0
1530209,0
1530210,0
1530211,0
1530212,0
1530213,0.1669955
1530214,0.032555
1530215,0.41531
1530216,0.472005
1530217,0.22389
1530218,0.442255
1530219,0.357595
1530220,0.234515
1530221,0.08143
1530222,0
1530223,0
1530300,0
1530301,0
1530302,0
1530303,0
1530304,0
1530305,0
1530306,0
1530307,0
1530308,0
1530309,0
1530310,0
1530311,0
1530312,0
1530313,0.1625664
1530314,0.3359094
1530315,0.4403531
1530316,0.5001719
1530317,0.5086704
1530318,0.4650207
1530319,0.3727261
1530320,0.24344
1530321,0.09095
1530322,0
1530323,0
1530400,0
1530401,0
1530402,0
1530403,0
1530404,0
1530405,0
1530406,0
1530407,0
1530408,0
1530409,0
1530410,0
1530411,0
1530412,0
1530413,0.03814375
1530414,0.32351
1530415,0.411995
1530416,0.45645
1530417,0.502945
1530418,0.466055
1530419,0.37349
1530420,0.240465
1530421,0.090355
1530422,0
1530423,0
1530500,0
1530501,0
1530502,0
1530503,0
1530504,0
1530505,0
1530506,0
1530507,0
1530508,0
1530509,0
1530510,0
1530511,0
1530512,0
1530513,0.05641875
1530514,0.29274
1530515,0.3104094
1530516,0.11101
1530517,0.17476
1530518,0.23205
1530519,0.313225
1530520,0.19312
1530521,0.047685
1530522,0
1530523,0
1530600,0
1530601,0
1530602,0
1530603,0
1530604,0
1530605,0
1530606,0
1530607,0
1530608,0
1530609,0
1530610,0
1530611,0
1530612,0
1530613,0.1496533
1530614,0.1909844
1530615,0.4252656
1530616,0.2787469
1530617,0.4955156
1530618,0.4495159
1530619,0.3711129
1530620,0.2552287
1530621,0.09387187
1530622,0
1530623,0
1530700,0
1530701,0
1530702,0
1530703,0
1530704,0
1530705,0
1530706,0
1530707,0
1530708,0
1530709,0
1530710,0
1530711,0
1530712,0
1530713,0.1048688
1530714,0.3178383
1530715,0.4255844
1530716,0.4847125
1530717,0.4940421
1530718,0.4515325
1530719,0.3637043
1530720,0.2352356
1530721,0.08680625
1530722,0
1530723,0
1530800,0
1530801,0
1530802,0
1530803,0
1530804,0
1530805,0
1530806,0
1530807,0
1530808,0
1530809,0
1530810,0
1530811,0
1530812,0
1530813,0.1413743
1530814,0.29478
1530815,0.37961
1530816,0.45135
1530817,0.45951
1530818,0.418115
1530819,0.331075
1530820,0.208675
1530821,0.07046501
1530822,0
1530823,0
1530900,0
1530901,0
1530902,0
1530903,0
1530904,0
1530905,0
1530906,0
1530907,0
1530908,0
1530909,0
1530910,0
1530911,0
1530912,0
1530913,0.01547
1530914,0.279905
1530915,0.375785
1530916,0.107525
1530917,0.09163
1530918,0.172465
1530919,0.19295
1530920,0.19754
1530921,0.019125
1530922,0
1530923,0
1531000,0
1531001,0
1531002,0
1531003,0
1531004,0
1531005,0
1531006,0
1531007,0
1531008,0
1531009,0
1531010,0
1531011,0
1531012,0
1531013,0.0614125
1531014,0.275655
1531015,0.114155
1531016,0.168215
1531017,0.20944
1531018,0.16218
1531019,0.15198
1531020,0.171955
1531021,0.047345
1531022,0
1531023,0
1531100,0
1531101,0
1531102,0
1531103,0
1531104,0
1531105,0
1531106,0
1531107,0
1531108,0
1531109,0
1531110,0
1531111,0
1531112,0
1531113,0.1294837
1531114,0.295035
1531115,0.174165
1531116,0.08959001
1531117,0.1411
1531118,0.16167
1531119,0.199155
1531120,0.07293
1531121,0.035785
1531122,0
1531123,0
1531200,0
1531201,0
1531202,0
1531203,0
1531204,0
1531205,0
1531206,0
1531207,0
1531208,0
1531209,0
1531210,0
1531211,0
1531212,0
1531213,0.12359
1531214,0.211395
1531215,0.147135
1531216,0.1598
1531217,0.199495
1531218,0.1853
1531219,0.20111
1531220,0.052105
1531221,0.025415
1531222,0
1531223,0
1531300,0
1531301,0
1531302,0
1531303,0
1531304,0
1531305,0
1531306,0
1531307,0
1531308,0
1531309,0
1531310,0
1531311,0
1531312,0
1531313,0.113475
1531314,0.23273
1531315,0.1333969
1531316,0.375615
1531317,0.362355
1531318,0.422535
1531319,0.33031
1531320,0.201705
1531321,0.059415
1531322,0
1531323,0
1531400,0
1531401,0
1531402,0
1531403,0
1531404,0
1531405,0
1531406,0
1531407,0
1531408,0
1531409,0
1531410,0
1531411,0
1531412,0
1531413,0.033745
1531414,0.06154
1531415,0.119255
1531416,0.289935
1531417,0.023375
1531418,0.41378
1531419,0.04199
1531420,0.211395
1531421,0.06443
1531422,0
1531423,0
1531500,0
1531501,0
1531502,0
1531503,0
1531504,0
1531505,0
1531506,0
1531507,0
1531508,0
1531509,0
1531510,0
1531511,0
1531512,0
1531513,0.036975
1531514,0.04947
1531515,0.1108719
1531516,0.09323438
1531517,0.11662
1531518,0.162605
1531519,0.128095
1531520,0.06341
1531521,0.01649
1531522,0
1531523,0
1531600,0
1531601,0
1531602,0
1531603,0
1531604,0
1531605,0
1531606,0
1531607,0
1531608,0
1531609,0
1531610,0
1531611,0
1531612,0
1531613,0.05542
1531614,0.253555
1531615,0.1651125
1531616,0.3127469
1531617,0.222275
1531618,0.21692
1531619,0.073865
1531620,0.032725
1531621,0.01275
1531622,0
1531623,0
1531700,0
1531701,0
1531702,0
1531703,0
1531704,0
1531705,0
1531706,0
1531707,0
1531708,0
1531709,0
1531710,0
1531711,0
1531712,0
1531713,0.1077541
1531714,0.271405
1531715,0.373915
1531716,0.434605
1531717,0.129115
1531718,0.39831
1531719,0.31076
1531720,0.190315
1531721,0.053805
1531722,0
1531723,0
1531800,0
1531801,0
1531802,0
1531803,0
1531804,0
1531805,0
1531806,0
1531807,0
1531808,0
1531809,0
1531810,0
1531811,0
1531812,0
1531813,0.1044144
1531814,0.2723408
1531815,0.378505
1531816,0.435625
1531817,0.445145
1531818,0.40154
1531819,0.31416
1531820,0.19159
1531821,0.05287
1531822,0
1531823,0
1531900,0
1531901,0
1531902,0
1531903,0
1531904,0
1531905,0
1531906,0
1531907,0
1531908,0
1531909,0
1531910,0
1531911,0
1531912,0
1531913,0.1011587
1531914,0.263925
1531915,0.3961
1531916,0.4557062
1531917,0.42721
1531918,0.386325
1531919,0.3009
1531920,0.1802
1531921,0.047855
1531922,0
1531923,0
1532000,0
1532001,0
1532002,0
1532003,0
1532004,0
1532005,0
1532006,0
1532007,0
1532008,0
1532009,0
1532010,0
1532011,0
1532012,0
1532013,0.09798781
1532014,0.257295
1532015,0.35734
1532016,0.41599
1532017,0.426275
1532018,0.38539
1532019,0.29835
1532020,0.177905
1532021,0.04641
1532022,0
1532023,0
1532100,0
1532101,0
1532102,0
1532103,0
1532104,0
1532105,0
1532106,0
1532107,0
1532108,0
1532109,0
1532110,0
1532111,0
1532112,0
1532113,0.0155125
1532114,0.236215
1532115,0.3706
1532116,0.429505
1532117,0.438345
1532118,0.396695
1532119,0.303025
1532120,0.184535
1532121,0.047685
1532122,0
1532123,0
1532200,0
1532201,0
1532202,0
1532203,0
1532204,0
1532205,0
1532206,0
1532207,0
1532208,0
1532209,0
1532210,0
1532211,0
1532212,0
1532213,0.036465
1532214,0.246415
1532215,0.348755
1532216,0.407405
1532217,0.4726017
1532218,0.202045
1532219,0.145945
1532220,0.10183
1532221,0.017425
1532222,0
1532223,0
1532300,0
1532301,0
1532302,0
1532303,0
1532304,0
1532305,0
1532306,0
1532307,0
1532308,0
1532309,0
1532310,0
1532311,0
1532312,0
1532313,0.08899473
1532314,0.124355
1532315,0.19465
1532316,0.073865
1532317,0.10574
1532318,0.068595
1532319,0.053465
1532320,0.01428
1532321,0.00782
1532322,0
1532323,0
1532400,0
1532401,0
1532402,0
1532403,0
1532404,0
1532405,0
1532406,0
1532407,0
1532408,0
1532409,0
1532410,0
1532411,0
1532412,0
1532413,0.08617316
1532414,0.24939
1532415,0.352325
1532416,0.41531
1532417,0.42636
1532418,0.386325
1532419,0.299795
1532420,0.17799
1532421,0.04386
1532422,0
1532423,0
1532500,0
1532501,0
1532502,0
1532503,0
1532504,0
1532505,0
1532506,0
1532507,0
1532508,0
1532509,0
1532510,0
1532511,0
1532512,0
1532513,0.08344096
1532514,0.2484635
1532515,0.352665
1532516,0.412165
1532517,0.385305
1532518,0.382755
1532519,0.29614
1532520,0.17374
1532521,0.040885
1532522,0
1532523,0
1532600,0
1532601,0
1532602,0
1532603,0
1532604,0
1532605,0
1532606,0
1532607,0
1532608,0
1532609,0
1532610,0
1532611,0
1532612,0
1532613,0.08079879
1532614,0.07752
1532615,0.10693
1532616,0.17085
1532617,0.176205
1532618,0.207825
1532619,0.098005
1532620,0.05542
1532621,0.013855
1532622,0
1532623,0
1532700,0
1532701,0
1532702,0
1532703,0
1532704,0
1532705,0
1532706,0
1532707,0
1532708,0
1532709,0
1532710,0
1532711,0
1532712,0
1532713,0.07824726
1532714,0.2424541
1532715,0.349095
1532716,0.40885
1532717,0.41905
1532718,0.38165
1532719,0.295885
1532720,0.174845
1532721,0.04046
1532722,0
1532723,0
1532800,0
1532801,0
1532802,0
1532803,0
1532804,0
1532805,0
1532806,0
1532807,0
1532808,0
1532809,0
1532810,0
1532811,0
1532812,0
1532813,0.07578688
1532814,0.237575
1532815,0.334305
1532816,0.395675
1532817,0.412335
1532818,0.374765
1532819,0.289085
1532820,0.168385
1532821,0.0374
1532822,0
1532823,0
1532900,0
1532901,0
1532902,0
1532903,0
1532904,0
1532905,0
1532906,0
1532907,0
1532908,0
1532909,0
1532910,0
1532911,0
1532912,0
1532913,0.0734181
1532914,0.234345
1532915,0.336345
1532916,0.39593
1532917,0.401115
1532918,0.36754
1532919,0.282795
1532920,0.164135
1532921,0.03587
1532922,0
1532923,0
1533000,0
1533001,0
1533002,0
1533003,0
1533004,0
1533005,0
1533006,0
1533007,0
1533008,0
1533009,0
1533010,0
1533011,0
1533012,0
1533013,0.07114129
1533014,0.03325625
1533015,0.03474375
1533016,0.38148
1533017,0.389725
1533018,0.35428
1533019,0.272255
1533020,0.15674
1533021,0.033235
1533022,0
1533023,0
1533100,0
1533101,0
1533102,0
1533103,0
1533104,0
1533105,0
1533106,0
1533107,0
1533108,0
1533109,0
1533110,0
1533111,0
1533112,0
1533113,0.0561
1533114,0.102425
1533115,0.09084375
1533116,0.3723
1533117,0.387685
1533118,0.351305
1533119,0.27115
1533120,0.15606
1533121,0.032895
1533122,0
1533123,0
1533200,0
1533201,0
1533202,0
1533203,0
1533204,0
1533205,0
1533206,0
1533207,0
1533208,0
1533209,0
1533210,0
1533211,0
1533212,0
1533213,0.059245
1533214,0.195755
1533215,0.22797
1533216,0.35921
1533217,0.250835
1533218,0.08024
1533219,0.08704
1533220,0.03468
1533221,0.009945
1533222,0
1533223,0
1533300,0
1533301,0
1533302,0
1533303,0
1533304,0
1533305,0
1533306,0
1533307,0
1533308,0
1533309,0
1533310,0
1533311,0
1533312,0
1533313,0.05202
1533314,0.043945
1533315,0.12291
1533316,0.385985
1533317,0.402475
1533318,0.359635
1533319,0.282455
1533320,0.169235
1533321,0.03655
1533322,0
1533323,0
1533400,0
1533401,0
1533402,0
1533403,0
1533404,0
1533405,0
1533406,0
1533407,0
1533408,0
1533409,0
1533410,0
1533411,0
1533412,0
1533413,0.06295831
1533414,0.14263
1533415,0.3334125
1533416,0.14263
1533417,0.105825
1533418,0.216835
1533419,0.126905
1533420,0.107695
1533421,0.032385
1533422,0
1533423,0
1533500,0
1533501,0
1533502,0
1533503,0
1533504,0
1533505,0
1533506,0
1533507,0
1533508,0
1533509,0
1533510,0
1533511,0
1533512,0
1533513,0.01547
1533514,0.047175
1533515,0.052615
1533516,0.060435
1533517,0.14824
1533518,0.04182
1533519,0.039525
1533520,0.15708
1533521,0.03434
1533522,0
1533523,0
1533600,0
1533601,0
1533602,0
1533603,0
1533604,0
1533605,0
1533606,0
1533607,0
1533608,0
1533609,0
1533610,0
1533611,0
1533612,0
1533613,0.023715
1533614,0.031705
1533615,0.09929062
1533616,0.348415
1533617,0.24259
1533618,0.05134
1533619,0.076415
1533620,0.056015
1533621,0.01139
1533622,0
1533623,0
1533700,0
1533701,0
1533702,0
1533703,0
1533704,0
1533705,0
1533706,0
1533707,0
1533708,0
1533709,0
1533710,0
1533711,0
1533712,0
1533713,0.05779342
1533714,0.210205
1533715,0.028475
1533716,0.23086
1533717,0.156485
1533718,0.19941
1533719,0.27183
1533720,0.157845
1533721,0.01734
1533722,0
1533723,0
1533800,0
1533801,0
1533802,0
1533803,0
1533804,0
1533805,0
1533806,0
1533807,0
1533808,0
1533809,0
1533810,0
1533811,0
1533812,0
1533813,0.026945
1533814,0.08313
1533815,0.31841
1533816,0.380545
1533817,0.39457
1533818,0.354875
1533819,0.271235
1533820,0.156315
1533821,0.031025
1533822,0
1533823,0
1533900,0
1533901,0
1533902,0
1533903,0
1533904,0
1533905,0
1533906,0
1533907,0
1533908,0
1533909,0
1533910,0
1533911,0
1533912,0
1533913,0.05481165
1533914,0.2091
1533915,0.31161
1533916,0.37298
1533917,0.386155
1533918,0.35054
1533919,0.270385
1533920,0.155295
1533921,0.03077
1533922,0
1533923,0
1534000,0
1534001,0
1534002,0
1534003,0
1534004,0
1534005,0
1534006,0
1534007,0
1534008,0
1534009,0
1534010,0
1534011,0
1534012,0
1534013,0.05345847
1534014,0.208675
1534015,0.311695
1534016,0.37434
1534017,0.388535
1534018,0.353345
1534019,0.272085
1534020,0.155975
1534021,0.03077
1534022,0
1534023,0
1534100,0
1534101,0
1534102,0
1534103,0
1534104,0
1534105,0
1534106,0
1534107,0
1534108,0
1534109,0
1534110,0
1534111,0
1534112,0
1534113,0.05219665
1534114,0.203745
1534115,0.190145
1534116,0.36686
1534117,0.384965
1534118,0.352495
1534119,0.272935
1534120,0.156825
1534121,0.032385
1534122,0
1534123,0
1534200,0
1534201,0
1534202,0
1534203,0
1534204,0
1534205,0
1534206,0
1534207,0
1534208,0
1534209,0
1534210,0
1534211,0
1534212,0
1534213,0.05102583
1534214,0.132175
1534215,0.1612344
1534216,0.1001406
1534217,0.27421
1534218,0.3665392
1534219,0.22508
1534220,0.02659943
1534221,0.017595
1534222,0
1534223,0
1534300,0
1534301,0
1534302,0
1534303,0
1534304,0
1534305,0
1534306,0
1534307,0
1534308,0
1534309,0
1534310,0
1534311,0
1534312,0
1534313,0.023375
1534314,0.064855
1534315,0.09265
1534316,0.197115
1534317,0.22083
1534318,0.206805
1534319,0.12903
1534320,0.15198
1534321,0.02924
1534322,0
1534323,0
1534400,0
1534401,0
1534402,0
1534403,0
1534404,0
1534405,0
1534406,0
1534407,0
1534408,0
1534409,0
1534410,0
1534411,0
1534412,0
1534413,0.04895556
1534414,0.189465
1534415,0.08154687
1534416,0.37672
1534417,0.3672
1534418,0.33575
1534419,0.25874
1534420,0.148325
1534421,0.02924
1534422,0
1534423,0
1534500,0
1534501,0
1534502,0
1534503,0
1534504,0
1534505,0
1534506,0
1534507,0
1534508,0
1534509,0
1534510,0
1534511,0
1534512,0
1534513,0.03468
1534514,0.08959001
1534515,0.3041938
1534516,0.34646
1534517,0.31637
1534518,0.333285
1534519,0.090015
1534520,0.147985
1534521,0.033745
1534522,0
1534523,0
1534600,0
1534601,0
1534602,0
1534603,0
1534604,0
1534605,0
1534606,0
1534607,0
1534608,0
1534609,0
1534610,0
1534611,0
1534612,0
1534613,0.04724433
1534614,0.18615
1534615,0.29801
1534616,0.262735
1534617,0.35547
1534618,0.255
1534619,0.07701001
1534620,0.05049
1534621,0.030855
1534622,0
1534623,0
1534700,0
1534701,0
1534702,0
1534703,0
1534704,0
1534705,0
1534706,0
1534707,0
1534708,0
1534709,0
1534710,0
1534711,0
1534712,0
1534713,0.04652231
1534714,0.17816
1534715,0.3158281
1534716,0.3604
1534717,0.341275
1534718,0.309145
1534719,0.23239
1534720,0.13549
1534721,0.023205
1534722,0
1534723,0
1534800,0
1534801,0
1534802,0
1534803,0
1534804,0
1534805,0
1534806,0
1534807,0
1534808,0
1534809,0
1534810,0
1534811,0
1534812,0
1534813,0.01326
1534814,0.0476
1534815,0.08185501
1534816,0.095285
1534817,0.092565
1534818,0.16898
1534819,0.10676
1534820,0.053125
1534821,0.01054
1534822,0
1534823,0
1534900,0
1534901,0
1534902,0
1534903,0
1534904,0
1534905,0
1534906,0
1534907,0
1534908,0
1534909,0
1534910,0
1534911,0
1534912,0
1534913,0.0453435
1534914,0.183855
1534915,0.28798
1534916,0.350625
1534917,0.300815
1534918,0.33354
1534919,0.261715
1534920,0.1496
1534921,0.01989
1534922,0
1534923,0
1535000,0
1535001,0
1535002,0
1535003,0
1535004,0
1535005,0
1535006,0
1535007,0
1535008,0
1535009,0
1535010,0
1535011,0
1535012,0
1535013,0.04488601
1535014,0.2023556
1535015,0.05594062
1535016,0.356235
1535017,0.36924
1535018,0.333965
1535019,0.24718
1535020,0.105485
1535021,0.01747813
1535022,0
1535023,0
1535100,0
1535101,0
1535102,0
1535103,0
1535104,0
1535105,0
1535106,0
1535107,0
1535108,0
1535109,0
1535110,0
1535111,0
1535112,0
1535113,0.020825
1535114,0.05423
1535115,0.18343
1535116,0.122145
1535117,0.110245
1535118,0.231965
1535119,0.06035
1535120,0.08857
1535121,0.003145
1535122,0
1535123,0
1535200,0
1535201,0
1535202,0
1535203,0
1535204,0
1535205,0
1535206,0
1535207,0
1535208,0
1535209,0
1535210,0
1535211,0
1535212,0
1535213,0.0442334
1535214,0.058395
1535215,0.3192813
1535216,0.041225
1535217,0.391
1535218,0.09596501
1535219,0.17969
1535220,0.069785
1535221,0.03383
1535222,0
1535223,0
1535300,0
1535301,0
1535302,0
1535303,0
1535304,0
1535305,0
1535306,0
1535307,0
1535308,0
1535309,0
1535310,0
1535311,0
1535312,0
1535313,0.04403784
1535314,0.192355
1535315,0.299965
1535316,0.364565
1535317,0.384455
1535318,0.35224
1535319,0.27574
1535320,0.162095
1535321,0.035785
1535322,0
1535323,0
1535400,0
1535401,0
1535402,0
1535403,0
1535404,0
1535405,0
1535406,0
1535407,0
1535408,0
1535409,0
1535410,0
1535411,0
1535412,0
1535413,0.04392924
1535414,0.18768
1535415,0.1643687
1535416,0.262735
1535417,0.377145
1535418,0.348075
1535419,0.27302
1535420,0.160055
1535421,0.035785
1535422,0
1535423,0
1535500,0
1535501,0
1535502,0
1535503,0
1535504,0
1535505,0
1535506,0
1535507,0
1535508,0
1535509,0
1535510,0
1535511,0
1535512,0
1535513,0.039185
1535514,0.143395
1535515,0.18224
1535516,0.280415
1535517,0.3672
1535518,0.337875
1535519,0.18938
1535520,0.08789
1535521,0.029325
1535522,0
1535523,0
1535600,0
1535601,0
1535602,0
1535603,0
1535604,0
1535605,0
1535606,0
1535607,0
1535608,0
1535609,0
1535610,0
1535611,0
1535612,0
1535613,0.033575
1535614,0.05559
1535615,0.10965
1535616,0.097325
1535617,0.03859
1535618,0.03502
1535619,0.089165
1535620,0.034935
1535621,0.00663
1535622,0
1535623,0
1535700,0
1535701,0
1535702,0
1535703,0
1535704,0
1535705,0
1535706,0
1535707,0
1535708,0
1535709,0
1535710,0
1535711,0
1535712,0
1535713,0.018445
1535714,0.07038
1535715,0.02329
1535716,0.0085
1535717,0.08823001
1535718,0.03825
1535719,0.035445
1535720,0.019975
1535721,0.006885
1535722,0
1535723,0
1535800,0
1535801,0
1535802,0
1535803,0
1535804,0
1535805,0
1535806,0
1535807,0
1535808,0
1535809,0
1535810,0
1535811,0
1535812,0
1535813,0.04436383
1535814,0.121975
1535815,0.124695
1535816,0.14926
1535817,0.19057
1535818,0.32164
1535819,0.158355
1535820,0.085255
1535821,0.035785
1535822,0
1535823,0
1535900,0
1535901,0
1535902,0
1535903,0
1535904,0
1535905,0
1535906,0
1535907,0
1535908,0
1535909,0
1535910,0
1535911,0
1535912,0
1535913,0.04469011
1535914,0.066555
1535915,0.110925
1535916,0.15215
1535917,0.20298
1535918,0.17068
1535919,0.1479
1535920,0.05406
1535921,0.023035
1535922,0
1535923,0
1536000,0
1536001,0
1536002,0
1536003,0
1536004,0
1536005,0
1536006,0
1536007,0
1536008,0
1536009,0
1536010,0
1536011,0
1536012,0
1536013,0.023715
1536014,0.03332
1536015,0.293845
1536016,0.135745
1536017,0.389555
1536018,0.0629
1536019,0.04114
1536020,0.043945
1536021,0.006375
1536022,0
1536023,0
1536100,0
1536101,0
1536102,0
1536103,0
1536104,0
1536105,0
1536106,0
1536107,0
1536108,0
1536109,0
1536110,0
1536111,0
1536112,0
1536113,0.01666
1536114,0.05542
1536115,0.11118
1536116,0.129625
1536117,0.13753
1536118,0.37077
1536119,0.15572
1536120,0.06596
1536121,0.013685
1536122,0
1536123,0
1536200,0
1536201,0
1536202,0
1536203,0
1536204,0
1536205,0
1536206,0
1536207,0
1536208,0
1536209,0
1536210,0
1536211,0
1536212,0
1536213,0.009881251
1536214,0.20111
1536215,0.286705
1536216,0.38862
1536217,0.367115
1536218,0.1856882
1536219,0.2714008
1536220,0.19159
1536221,0.05474
1536222,0
1536223,0
1536300,0
1536301,0
1536302,0
1536303,0
1536304,0
1536305,0
1536306,0
1536307,0
1536308,0
1536309,0
1536310,0
1536311,0
1536312,0
1536313,0.004335
1536314,0.021335
1536315,0.03366
1536316,0.05304
1536317,0.065025
1536318,0.06817
1536319,0.048875
1536320,0.03689
1536321,0.01207
1536322,0
1536323,0
1536400,0
1536401,0
1536402,0
1536403,0
1536404,0
1536405,0
1536406,0
1536407,0
1536408,0
1536409,0
1536410,0
1536411,0
1536412,0
1536413,0.01428
1536414,0.0595
1536415,0.116535
1536416,0.11866
1536417,0.19108
1536418,0.197115
1536419,0.142545
1536420,0.05117
1536421,0.01955
1536422,0
1536423,0
1536500,0
1536501,0
1536502,0
1536503,0
1536504,0
1536505,0
1536506,0
1536507,0
1536508,0
1536509,0
1536510,0
1536511,0
1536512,0
1536513,0.04849422
1536514,0.056015
1536515,0.3158281
1536516,0.173145
1536517,0.348925
1536518,0.3867129
1536519,0.28441
1536520,0.06715
1536521,0.06868
1536522,0
1536523,0
1600100,0
1600101,0
1600102,0
1600103,0
1600104,0
1600105,0
1600106,0
1600107,0
1600108,0
1600109,0
1600110,0
1600111,0
1600112,0
1600113,0.039185
1600114,0.18717
1600115,0.1016281
1600116,0.3174219
1600117,0.290445
1600118,0.24157
1600119,0.28679
1600120,0.180115
1600121,0.05185
1600122,0
1600123,0
1600200,0
1600201,0
1600202,0
1600203,0
1600204,0
1600205,0
1600206,0
1600207,0
1600208,0
1600209,0
1600210,0
1600211,0
1600212,0
1600213,0.05047442
1600214,0.18649
1600215,0.295035
1600216,0.364735
1600217,0.386665
1600218,0.364735
1600219,0.292315
1600220,0.181985
1600221,0.054315
1600222,0
1600223,0
1600300,0
1600301,0
1600302,0
1600303,0
1600304,0
1600305,0
1600306,0
1600307,0
1600308,0
1600309,0
1600310,0
1600311,0
1600312,0
1600313,0.05159989
1600314,0.184195
1600315,0.29546
1600316,0.369665
1600317,0.386325
1600318,0.366435
1600319,0.29444
1600320,0.18241
1600321,0.0561
1600322,0
1600323,0
